total_area,mean_deltaT,morris_row_index,identifier,Class
88.22422753613704,1.1563077035192997,73,20,T
7250.119787609978,3.3820176474263164,73,21,T
3637.9984287073603,1.476158639441042,73,22,T
5559.146718343069,3.4017883041403363,73,23,T
0,0,73,24,T
57.724342850844835,1.2878481790999825,74,19,NT
88.22422753613704,1.1563077035192997,74,20,T
7250.119787609978,3.3820176474263164,74,21,T
3637.9984287115262,1.476158639441042,74,22,T
5559.146718313266,3.401788304140336,74,23,T
0,0,74,24,T
252.56551127072714,1.072239606353129,75,19,NT
70.39301430181982,1.1141215372097135,75,20,T
3075.11889653947,1.6163920578889663,75,21,T
1039.5332944763852,1.1225340268681772,75,22,T
658.2155355012912,1.8180991224352498,75,23,T
810.7568498422613,1.011468135537221,75,24,T
5.630538970704997,3.352447293697114,76,19,NT
0,0,76,20,T
565.5260882007864,5.463832250814875,76,21,T
0,0,76,22,T
0,0,76,23,T
0,0,76,24,T
252.56551127088602,1.0722396063531259,77,19,NT
70.39301430189278,1.1141215372096909,77,20,T
3075.11889653947,1.6163920578889663,77,21,T
1039.5332944763852,1.1225340268681772,77,22,T
658.2155355011722,1.8180991224352503,77,23,T
810.7568498423061,1.011468135537221,77,24,T
252.56551126915326,1.0722396063531616,78,19,NT
70.39301430261965,1.1141215372099245,78,20,T
2912.8684718838745,1.5460777682332965,78,21,T
1039.5332944744405,1.122534026868225,78,22,T
672.0937841103427,1.9151270545763883,78,23,T
0,0,78,24,T
57.72434284670595,1.287848179111366,79,19,NT
88.22422753613704,1.1563077035192997,79,20,T
7250.1197876127135,3.3820176474259442,79,21,T
3179.74679783707,1.433175993960777,79,22,T
5559.146718344169,3.401788304140336,79,23,T
0,0,79,24,T
910.5042856166812,0.624097536565285,8,19,NT
186.32587901156728,0.832489529185214,8,20,T
4584.534152609951,1.5924284827324808,8,21,T
2523.8010904562893,0.8017962942465312,8,22,T
4227.680378141842,3.8458982105712063,8,23,T
6572.680768700276,1.048830035680862,8,24,T
4.685216648872988,3.183478310329349,80,19,NT
0,0,80,20,T
5271.759583208775,3.7336877656575713,80,21,T
0,0,80,22,T
5097.761673776443,3.4144067906897595,80,23,T
0,0,80,24,T
6.189268660092395,3.1184137598229,81,19,NT
0,0,81,20,T
1181.1523184641064,2.837278674155751,81,21,T
0,0,81,22,T
3787.2720577153896,4.143497819925425,81,23,T
0,0,81,24,T
6.189268660092395,3.1184137598229,82,19,NT
0,0,82,20,T
1181.1523184641064,2.837278674155751,82,21,T
0,0,82,22,T
3787.2720577153896,4.143497819925425,82,23,T
0,0,82,24,T
6.361128651572955,3.178141533406155,83,19,NT
0,0,83,20,T
5734.675189020325,3.4546045565822445,83,21,T
0,0,83,22,T
199.09692000142942,2.042558366691719,83,23,T
0,0,83,24,T
2019.8901338037078,0.5376442613037898,84,19,NT
187.61122736530768,0.931259821335193,84,20,T
7578.67312861864,3.124232152044406,84,21,T
5091.774863346475,1.015833311022056,84,22,T
736.4603389469441,1.8993997001360263,84,23,T
5897.486278093166,0.664319568446349,84,24,T
82.30540153504151,1.2282349515343158,85,19,NT
81.78003194711394,1.1568048128086355,85,20,T
3121.0175989677946,1.920220318182176,85,21,T
0,0,85,22,T
3850.641275178133,4.13592533213582,85,23,T
3595.7997818353815,1.1168171410146133,85,24,T
130.26163601423968,1.1392776769569,86,19,NT
88.22422753613704,1.1563077035192997,86,20,T
7032.585874695157,3.223455928708202,86,21,T
2863.4492847547226,1.1542116664467337,86,22,T
672.0937841096811,1.9151270545763883,86,23,T
0,0,86,24,T
130.26163601423968,1.1392776769569,87,19,NT
88.22422753613704,1.1563077035192997,87,20,T
7032.585874695157,3.223455928708202,87,21,T
2863.4492847547226,1.1542116664467337,87,22,T
672.0937841096811,1.9151270545763883,87,23,T
0,0,87,24,T
5.286541913526939,3.322351440974646,88,19,NT
0,0,88,20,T
4922.324331695916,3.591520147990873,88,21,T
0,0,88,22,T
0,0,88,23,T
0,0,88,24,T
57.72434284670595,1.287848179111366,89,19,NT
88.22422753613704,1.1563077035192997,89,20,T
7250.1197876127135,3.3820176474259442,89,21,T
3179.74679783707,1.433175993960777,89,22,T
5559.146718344169,3.401788304140336,89,23,T
0,0,89,24,T
130.26163601478683,1.139277676956861,9,19,NT
113.32252848126554,1.2047893498303825,9,20,T
5415.305365399561,2.310142677319003,9,21,T
715.017919847216,1.1913861118916582,9,22,T
5575.470648651888,3.601314619421576,9,23,T
0,0,9,24,T
4.685216648872988,3.183478310329349,90,19,NT
0,0,90,20,T
5271.759583208775,3.7336877656575713,90,21,T
0,0,90,22,T
5097.761673776443,3.4144067906897595,90,23,T
0,0,90,24,T
4.685216648872988,3.183478310329349,91,19,NT
0,0,91,20,T
5271.759583208775,3.7336877656575713,91,21,T
0,0,91,22,T
5097.761673776443,3.4144067906897595,91,23,T
0,0,91,24,T
5.630538970704997,3.352447293697114,92,19,NT
0,0,92,20,T
565.5260882007864,5.463832250814875,92,21,T
0,0,92,22,T
0,0,92,23,T
0,0,92,24,T
6.060188956385147,3.024119567885691,93,19,NT
0,0,93,20,T
2912.6486531334776,5.552626677235885,93,21,T
0,0,93,22,T
436.3598001025456,2.067110452439394,93,23,T
0,0,93,24,T
531.9426789882344,0.6417427375883099,94,19,NT
187.61122736467058,0.931259821335193,94,20,T
6017.409633881457,4.063226560756493,94,21,T
2875.279218020661,0.6048263680702853,94,22,T
2156.618522257089,1.1323407220914066,94,23,T
6303.759798473862,0.855061746979342,94,24,T
531.9426789879421,0.6417427375883078,95,19,NT
187.61122736530768,0.931259821335193,95,20,T
5871.887002103757,4.106826880738391,95,21,T
2875.279218020993,0.6048263680702961,95,22,T
2156.6185222563636,1.1323407220913744,95,23,T
6303.759798473862,0.855061746979342,95,24,T
2019.8901338399417,0.5376442613037654,96,19,NT
197.7957788118559,1.012289074698842,96,20,T
6140.484397354218,2.1890619741573505,96,21,T
4480.674421026638,0.7139826038596883,96,22,T
5608.810379027544,3.6003027311493025,96,23,T
6126.316389634902,0.7591255711595329,96,24,T
9.713599142817822,2.559384059602094,97,19,NT
0,0,97,20,T
6683.879169631756,3.491602794973333,97,21,T
1906.9746100335585,1.639322980917402,97,22,T
5504.842100566944,3.403486497091937,97,23,T
0,0,97,24,T
9.713599142544519,2.5593840595940787,98,19,NT
0,0,98,20,T
6683.879169639673,3.491602794971583,98,21,T
1514.6379213702796,1.566226998714818,98,22,T
5504.842100566944,3.403486497091937,98,23,T
0,0,98,24,T
3.309690203056061,3.2353713024577404,99,19,NT
0,0,99,20,T
4355.832406429212,3.883880339926095,99,21,T
0,0,99,22,T
4495.572108710629,3.429256412726648,99,23,T
0,0,99,24,T
1038.7847574965606,2.485855606752027,1,15,T
678.7972605481451,2.343580115787736,1,16,NT
0,0,1,17,NT
96.0150477145724,2.294622684895427,1,18,NT
303.49150130851996,5.182348560273875,10,15,T
308.5497800205526,3.553918898271774,10,16,NT
0,0,10,17,NT
33.83120228235434,2.9850065504569208,10,18,NT
564.5100280550009,4.635693898475134,100,15,T
205.91386910362468,4.179735566771271,100,16,NT
0,0,100,17,NT
12.438586645020456,3.6295159803804204,100,18,NT
819.8134191996983,4.03499143045417,101,15,T
642.6515147718607,2.3141810324810668,101,16,NT
0,0,101,17,NT
87.97182508592118,2.282443694024185,101,18,NT
564.5100280550009,4.635693898475134,102,15,T
205.91386910362468,4.179735566771271,102,16,NT
0,0,102,17,NT
12.438586645020456,3.6295159803804204,102,18,NT
564.5100280550009,4.635693898475134,103,15,T
205.91386910362468,4.179735566771271,103,16,NT
0,0,103,17,NT
12.438586645020456,3.6295159803804204,103,18,NT
551.08201415976,4.566712004777333,104,15,T
223.20001553984963,4.110427360560857,104,16,NT
0,0,104,17,NT
23.177323406875818,3.3912784726824183,104,18,NT
657.7233907524392,2.943716470807319,105,15,T
444.34640507601614,2.9822760777373647,105,16,NT
0,0,105,17,NT
64.88149799455331,2.688056557353463,105,18,NT
9510.368727106787,1.0194178624849355,106,15,T
2108.363937993337,1.0265328676913592,106,16,NT
2032.2858933846658,0.7628298812652929,106,17,NT
202.00831871306775,1.473192746066726,106,18,NT
4847.810363955258,1.3503395356631889,107,15,T
1855.3463849394075,1.0447520166682616,107,16,NT
2203.3218247545806,0.9342468703384939,107,17,NT
185.88149356895008,1.46798085926756,107,18,NT
4847.810363955258,1.3503395356631889,108,15,T
1855.3463849394075,1.0447520166682616,108,16,NT
2203.3218247545806,0.9342468703384939,108,17,NT
185.88149356895008,1.46798085926756,108,18,NT
9510.368727106787,1.0194178624849355,109,15,T
2108.363937993337,1.0265328676913592,109,16,NT
2032.2858933846658,0.7628298812652929,109,17,NT
202.00831871306775,1.473192746066726,109,18,NT
303.49150130851996,5.182348560273875,11,15,T
308.5497800205526,3.553918898271774,11,16,NT
0,0,11,17,NT
33.83120228235434,2.9850065504569208,11,18,NT
4847.810363955258,1.3503395356631889,110,15,T
1855.3463849394075,1.0447520166682616,110,16,NT
2203.3218247545806,0.9342468703384939,110,17,NT
185.88149356895008,1.46798085926756,110,18,NT
4692.049359845236,1.281896582273314,111,15,T
1855.3463849393904,1.0447520166683144,111,16,NT
2203.321824754514,0.9342468703385056,111,17,NT
185.88149356895008,1.46798085926756,111,18,NT
590.15029924046,2.988416134166762,112,15,T
383.45139541546257,3.112464174496007,112,16,NT
0,0,112,17,NT
60.32122928156038,2.628355175780525,112,18,NT
1536.5484245978719,1.8331815422118012,113,15,T
2108.363937992671,1.026532867691586,113,16,NT
2346.0315954285356,0.8174957831015853,113,17,NT
192.85060879200273,1.131930237228772,113,18,NT
1536.5484245969697,1.833181542212435,114,15,T
2108.3639379933975,1.0265328676915255,114,16,NT
2346.031595428091,0.8174957831015843,114,17,NT
192.85060879200273,1.131930237228772,114,18,NT
336.9016218748289,4.942071884682957,115,15,T
444.34640507601614,2.9822760777373647,115,16,NT
0,0,115,17,NT
50.70330529447496,2.708704989268262,115,18,NT
748.7590669684968,4.512787574979255,116,15,T
383.45139541546257,3.0124641744960092,116,16,NT
0,0,116,17,NT
60.32122928169248,2.6283551757805057,116,18,NT
9510.36872710508,1.019417862484951,117,15,T
2108.363937992036,1.0265328676915517,117,16,NT
2032.2858933846883,0.7628298812652676,117,17,NT
202.00831871306775,1.473192746066726,117,18,NT
4692.049359845236,1.281896582273314,118,15,T
1855.3463849393904,1.0447520166683144,118,16,NT
2203.321824754514,0.9342468703385056,118,17,NT
185.88149356895008,1.46798085926756,118,18,NT
590.15029924046,2.988416134166762,119,15,T
383.45139541546257,3.112464174496007,119,16,NT
0,0,119,17,NT
60.32122928156038,2.628355175780525,119,18,NT
661.7122145392576,4.716668600609256,12,15,T
269.7499678195488,3.5676794992602976,12,16,NT
0,0,12,17,NT
38.6004081897362,2.9557462084664174,12,18,NT
660.0319662465884,2.964335701915793,120,15,T
383.45139541546257,3.112464174496007,120,16,NT
0,0,120,17,NT
60.32122928169248,2.6283551757805057,120,18,NT
630.3767659721387,4.48844109186306,121,15,T
289.64801802527563,3.592548158954891,121,16,NT
0,0,121,17,NT
38.6004081897362,2.9557462084664174,121,18,NT
1151.0232671338968,3.7279744847409924,122,15,T
1032.5829469671446,1.7003779108411725,122,16,NT
357.22823781839384,1.049776523515595,122,17,NT
132.45200603525174,1.8268054532804503,122,18,NT
1151.0232671338968,3.7279744847409924,123,15,T
1032.5829469671446,1.7003779108411725,123,16,NT
357.22823781839384,1.049776523515595,123,17,NT
132.45200603525174,1.8268054532804503,123,18,NT
1055.5593507088074,3.72466437993538,124,15,T
1125.3954700948843,1.697622937535566,124,16,NT
357.22823781721735,1.0497765235157552,124,17,NT
153.96397894785852,1.8552214133856086,124,18,NT
748.7590669684968,4.512787574979255,125,15,T
383.45139541546257,3.0124641744960092,125,16,NT
0,0,125,17,NT
60.32122928169248,2.6283551757805057,125,18,NT
2265.5403980949905,2.785832237040982,126,15,T
1639.966197031932,1.0707237581364821,126,16,NT
2032.2858933849266,0.7628298812652708,126,17,NT
185.88149356895008,1.46798085926756,126,18,NT
1536.5484245978719,1.8331815422118012,127,15,T
2108.363937992671,1.026532867691586,127,16,NT
2346.0315954285356,0.8174957831015853,127,17,NT
192.85060879200273,1.131930237228772,127,18,NT
1536.5484245969697,1.833181542212435,128,15,T
2108.3639379933975,1.0265328676915255,128,16,NT
2346.031595428091,0.8174957831015843,128,17,NT
192.85060879200273,1.131930237228772,128,18,NT
819.8134191996983,4.03499143045417,129,15,T
642.6515147718607,2.3141810324810668,129,16,NT
0,0,129,17,NT
87.97182508592118,2.282443694024185,129,18,NT
336.9016218748289,4.942071884682957,13,15,T
444.34640507601614,2.9822760777373647,13,16,NT
0,0,13,17,NT
50.70330529447496,2.708704989268262,13,18,NT
564.5100280550009,4.635693898475134,130,15,T
205.91386910362468,4.179735566771271,130,16,NT
0,0,130,17,NT
12.438586645020456,3.6295159803804204,130,18,NT
551.08201415976,4.566712004777333,131,15,T
223.20001553984963,4.110427360560857,131,16,NT
0,0,131,17,NT
23.177323406875818,3.3912784726824183,131,18,NT
551.08201415976,4.566712004777333,132,15,T
223.20001553984963,4.110427360560857,132,16,NT
0,0,132,17,NT
23.177323406875818,3.3912784726824183,132,18,NT
4141.16997161051,1.4893776963423213,133,15,T
1125.395470094721,1.6976229375357335,133,16,NT
357.22823781511266,1.0497765235156487,133,17,NT
143.5605752644543,1.8327060927112366,133,18,NT
4141.16997161092,1.4893776963421088,134,15,T
1125.3954700947615,1.6976229375356207,134,16,NT
357.22823781511266,1.0497765235156487,134,17,NT
132.45200603525174,1.8268054532804503,134,18,NT
3134.573430708939,1.670836018502401,135,15,T
1002.2426280097474,1.737036763163695,135,16,NT
689.7741793129886,1.1551382703920512,135,17,NT
132.45200603525174,1.8268054532804503,135,18,NT
301.1361311687756,3.9017756976715954,136,15,T
269.7499678195488,3.6676794992602955,136,16,NT
0,0,136,17,NT
38.6004081897362,2.9557462084664174,136,18,NT
1038.7847574969874,2.4858556067518087,137,15,T
678.797260548138,2.343580115787736,137,16,NT
0,0,137,17,NT
96.0150477145724,2.294622684895427,137,18,NT
1038.7847574965606,2.485855606752027,138,15,T
678.7972605481451,2.343580115787736,138,16,NT
0,0,138,17,NT
96.0150477145724,2.294622684895427,138,18,NT
218.0677484155342,4.496526035731571,139,15,T
223.20001553984963,4.110427360560857,139,16,NT
0,0,139,17,NT
12.438586645951778,3.729515980346425,139,18,NT
748.7590669684968,4.512787574979255,14,15,T
383.45139541546257,3.0124641744960092,14,16,NT
0,0,14,17,NT
60.32122928169248,2.6283551757805057,14,18,NT
198.20776150403333,4.533432067295554,140,15,T
193.3954140005999,4.2302378790739725,140,16,NT
0,0,140,17,NT
12.438586645951778,3.6295159803464276,140,18,NT
819.8134191996983,4.03499143045417,141,15,T
642.6515147718607,2.3141810324810668,141,16,NT
0,0,141,17,NT
87.97182508592118,2.282443694024185,141,18,NT
564.5100280550009,4.635693898475134,142,15,T
205.91386910362468,4.179735566771271,142,16,NT
0,0,142,17,NT
12.438586645020456,3.6295159803804204,142,18,NT
564.5100280550009,4.635693898475134,143,15,T
205.91386910362468,4.179735566771271,143,16,NT
0,0,143,17,NT
12.438586645020456,3.6295159803804204,143,18,NT
551.08201415976,4.566712004777333,144,15,T
223.20001553984963,4.110427360560857,144,16,NT
0,0,144,17,NT
23.177323406875818,3.3912784726824183,144,18,NT
1055.5593507088074,3.72466437993538,145,15,T
1125.3954700948843,1.697622937535566,145,16,NT
357.22823781721735,1.0497765235157552,145,17,NT
153.96397894785852,1.8552214133856086,145,18,NT
1151.0232671338968,3.7279744847409924,146,15,T
1032.5829469671446,1.7003779108411725,146,16,NT
357.22823781839384,1.049776523515595,146,17,NT
132.45200603525174,1.8268054532804503,146,18,NT
630.3767659721387,4.48844109186306,147,15,T
289.64801802527563,3.592548158954891,147,16,NT
0,0,147,17,NT
38.6004081897362,2.9557462084664174,147,18,NT
630.3767659721387,4.48844109186306,148,15,T
289.64801802527563,3.592548158954891,148,16,NT
0,0,148,17,NT
38.6004081897362,2.9557462084664174,148,18,NT
258.6895302231416,4.035532553256234,149,15,T
269.7499678195488,3.6676794992602955,149,16,NT
0,0,149,17,NT
38.6004081897362,2.9557462084664174,149,18,NT
2265.5403981396844,2.7858322370640574,15,15,T
1639.96619703199,1.070723758136492,15,16,NT
1799.9614926403585,0.6966203249675709,15,17,NT
185.88149356895008,1.46798085926756,15,18,NT
295.0904744799014,3.969068974417633,150,15,T
308.5497800205526,3.553918898271774,150,16,NT
0,0,150,17,NT
42.37172243571007,3.0020815594944232,150,18,NT
4141.16997161051,1.4893776963423213,151,15,T
1125.395470094721,1.6976229375357335,151,16,NT
357.22823781511266,1.0497765235156487,151,17,NT
143.5605752644543,1.8327060927112366,151,18,NT
4141.16997161092,1.4893776963421088,152,15,T
1125.3954700947615,1.6976229375356207,152,16,NT
357.22823781511266,1.0497765235156487,152,17,NT
132.45200603525174,1.8268054532804503,152,18,NT
295.0904744799014,3.969068974417633,153,15,T
308.5497800205526,3.553918898271774,153,16,NT
0,0,153,17,NT
38.6004081897362,2.9557462084664174,153,18,NT
295.0904744799014,3.969068974417633,154,15,T
308.5497800205526,3.553918898271774,154,16,NT
0,0,154,17,NT
42.37172243571007,3.0020815594944232,154,18,NT
4141.169971610353,1.4893776963421768,155,15,T
1125.3954700951556,1.6976229375356728,155,16,NT
357.2282378186611,1.0497765235155545,155,17,NT
143.5605752644543,1.8327060927112366,155,18,NT
3134.573430708939,1.670836018502401,156,15,T
1002.2426280097474,1.737036763163695,156,16,NT
689.7741793129886,1.1551382703920512,156,17,NT
132.45200603525174,1.8268054532804503,156,18,NT
883.3610689392947,4.213763415284071,157,15,T
565.4304557428535,2.4021555865723907,157,16,NT
0,0,157,17,NT
87.97182508981842,2.2824436940335917,157,18,NT
883.3610689392947,4.213763415284071,158,15,T
565.4304557428535,2.4021555865723907,158,16,NT
0,0,158,17,NT
87.97182508981842,2.2824436940335917,158,18,NT
598.3327661017973,4.853941764104378,159,15,T
193.39541399873727,4.130237879083322,159,16,NT
0,0,159,17,NT
12.438586645951778,3.6295159803464276,159,18,NT
2265.5403980949905,2.785832237040982,16,15,T
1639.966197031932,1.0707237581364821,16,16,NT
2032.2858933849266,0.7628298812652708,16,17,NT
185.88149356895008,1.46798085926756,16,18,NT
274.1838408337798,5.415111877587697,160,15,T
223.2000155404425,4.1104273605607835,160,16,NT
0,0,160,17,NT
14.927123663079705,3.311469605106136,160,18,NT
203.92752972421374,4.588758856120833,161,15,T
193.39541399873727,4.23023787908332,161,16,NT
0,0,161,17,NT
12.438586645951778,3.6295159803464276,161,18,NT
218.0677484123972,4.49652603574817,162,15,T
223.2000155404425,4.1104273605607835,162,16,NT
0,0,162,17,NT
12.438586645951778,3.6295159803464276,162,18,NT
218.0677484123972,4.49652603574817,163,15,T
223.2000155404425,4.1104273605607835,163,16,NT
0,0,163,17,NT
12.438586645951778,3.729515980346425,163,18,NT
1038.7847574969874,2.4858556067518087,164,15,T
678.797260548138,2.343580115787736,164,16,NT
0,0,164,17,NT
96.0150477145724,2.294622684895427,164,18,NT
793.823006426951,4.006450284075274,165,15,T
678.797260548138,2.343580115787736,165,16,NT
0,0,165,17,NT
104.59461118621098,2.3104220953483927,165,18,NT
819.8134191996983,4.03499143045417,166,15,T
642.6515147718607,2.3141810324810668,166,16,NT
0,0,166,17,NT
87.97182508592118,2.282443694024185,166,18,NT
564.5100280550009,4.635693898475134,167,15,T
205.91386910362468,4.179735566771271,167,16,NT
0,0,167,17,NT
12.438586645020456,3.6295159803804204,167,18,NT
564.5100280550009,4.635693898475134,168,15,T
205.91386910362468,4.179735566771271,168,16,NT
0,0,168,17,NT
12.438586645020456,3.6295159803804204,168,18,NT
4141.16997161051,1.4893776963423213,169,15,T
1125.395470094721,1.6976229375357335,169,16,NT
357.22823781511266,1.0497765235156487,169,17,NT
143.5605752644543,1.8327060927112366,169,18,NT
687.4978777678015,4.262217225655918,17,15,T
444.3464050909173,2.9822760777485122,17,16,NT
0,0,17,17,NT
69.39933757939885,2.7371050427004815,17,18,NT
2837.401227297351,1.636573199299535,170,15,T
1002.2426280097906,1.737036763163668,170,16,NT
689.7741793119492,1.1551382703920499,170,17,NT
132.45200603525174,1.8268054532804503,170,18,NT
258.6895302231416,4.035532553256234,171,15,T
269.7499678195488,3.6676794992602955,171,16,NT
0,0,171,17,NT
38.6004081897362,2.9557462084664174,171,18,NT
301.1361311687756,3.9017756976715954,172,15,T
269.7499678195488,3.6676794992602955,172,16,NT
0,0,172,17,NT
38.6004081897362,2.9557462084664174,172,18,NT
793.823006426951,4.006450284075274,173,15,T
678.797260548138,2.343580115787736,173,16,NT
0,0,173,17,NT
104.59461118621098,2.3104220953483927,173,18,NT
793.823006426951,4.006450284075274,174,15,T
678.797260548138,2.343580115787736,174,16,NT
0,0,174,17,NT
104.59461118621098,2.3104220953483927,174,18,NT
819.8134191996983,4.03499143045417,175,15,T
642.6515147718607,2.3141810324810668,175,16,NT
0,0,175,17,NT
87.97182508592118,2.282443694024185,175,18,NT
564.5100280550009,4.635693898475134,176,15,T
205.91386910362468,4.179735566771271,176,16,NT
0,0,176,17,NT
12.438586645020456,3.6295159803804204,176,18,NT
2837.401227297351,1.636573199299535,177,15,T
1002.2426280097906,1.737036763163668,177,16,NT
689.7741793119492,1.1551382703920499,177,17,NT
132.45200603525174,1.8268054532804503,177,18,NT
3134.573430708939,1.670836018502401,178,15,T
1002.2426280097474,1.737036763163695,178,16,NT
689.7741793129886,1.1551382703920512,178,17,NT
132.45200603525174,1.8268054532804503,178,18,NT
301.1361311687756,3.9017756976715954,179,15,T
269.7499678195488,3.6676794992602955,179,16,NT
0,0,179,17,NT
38.6004081897362,2.9557462084664174,179,18,NT
1503.5636120050003,3.282609678078781,18,15,T
2108.363937992854,1.0265328676915508,18,16,NT
2032.2858933847908,0.7628298812652707,18,17,NT
225.18091989304912,1.437407452875275,18,18,NT
295.0904744799014,3.969068974417633,180,15,T
308.5497800205526,3.553918898271774,180,16,NT
0,0,180,17,NT
38.6004081897362,2.9557462084664174,180,18,NT
687.4978777678015,4.262217225655918,181,15,T
444.3464050909173,2.9822760777485122,181,16,NT
0,0,181,17,NT
69.39933757939885,2.7371050427004815,181,18,NT
1503.5636120050003,3.282609678078781,182,15,T
2108.363937992854,1.0265328676915508,182,16,NT
2032.2858933847908,0.7628298812652707,182,17,NT
225.18091989304912,1.437407452875275,182,18,NT
1503.5636120050003,3.282609678078781,183,15,T
2108.363937992854,1.0265328676915508,183,16,NT
2032.2858933847908,0.7628298812652707,183,17,NT
225.18091989304912,1.437407452875275,183,18,NT
1862.3448805913283,2.89648659863167,184,15,T
1941.60740095228,1.0035303413028143,184,16,NT
2032.2858933847733,0.7628298812652707,184,17,NT
185.88149356895008,1.46798085926756,184,18,NT
702.708016066737,4.327216002870499,185,15,T
410.68482920438,3.050433346710564,185,16,NT
0,0,185,17,NT
60.32122928169248,2.6283551757805057,185,18,NT
687.4978777678015,4.262217225655918,186,15,T
444.3464050909173,2.9822760777485122,186,16,NT
0,0,186,17,NT
69.39933757939885,2.7371050427004815,186,18,NT
687.4978777678015,4.262217225655918,187,15,T
444.3464050909173,2.9822760777485122,187,16,NT
0,0,187,17,NT
69.39933757939885,2.7371050427004815,187,18,NT
1503.5636120050003,3.282609678078781,188,15,T
2108.363937992854,1.0265328676915508,188,16,NT
2032.2858933847908,0.7628298812652707,188,17,NT
225.18091989304912,1.437407452875275,188,18,NT
1235.4412508921605,2.3528043542692427,189,15,T
620.1018942173284,2.364940314814808,189,16,NT
0,0,189,17,NT
87.97182508981842,2.2824436940335917,189,18,NT
1503.5636120050003,3.282609678078781,19,15,T
2108.363937992854,1.0265328676915508,19,16,NT
2032.2858933847908,0.7628298812652707,19,17,NT
225.18091989304912,1.437407452875275,19,18,NT
1038.7847574965606,2.485855606752027,190,15,T
678.797260548138,2.343580115787736,190,16,NT
0,0,190,17,NT
87.97182508592118,2.282443694024185,190,18,NT
218.0677484123972,4.49652603574817,191,15,T
223.2000155404425,4.1104273605607835,191,16,NT
0,0,191,17,NT
12.438586645951778,3.6295159803464276,191,18,NT
218.0677484123972,4.49652603574817,192,15,T
223.2000155404425,4.1104273605607835,192,16,NT
0,0,192,17,NT
12.438586645951778,3.729515980346425,192,18,NT
1038.7847574969874,2.4858556067518087,193,15,T
678.797260548138,2.343580115787736,193,16,NT
0,0,193,17,NT
96.0150477145724,2.294622684895427,193,18,NT
1235.4412508921605,2.3528043542692427,194,15,T
620.1018942173284,2.364940314814808,194,16,NT
0,0,194,17,NT
87.97182508981842,2.2824436940335917,194,18,NT
1235.4412508921605,2.3528043542692427,195,15,T
620.1018942173284,2.364940314814808,195,16,NT
0,0,195,17,NT
87.97182508981842,2.2824436940335917,195,18,NT
203.92752972421374,4.588758856120833,196,15,T
193.39541399873727,4.23023787908332,196,16,NT
0,0,196,17,NT
12.438586645951778,3.6295159803464276,196,18,NT
1151.0232671338968,3.7279744847409924,197,15,T
1032.5829469671446,1.7003779108411725,197,16,NT
357.22823781839384,1.049776523515595,197,17,NT
132.45200603525174,1.8268054532804503,197,18,NT
1151.0232671338968,3.7279744847409924,198,15,T
1032.5829469671446,1.7003779108411725,198,16,NT
357.22823781839384,1.049776523515595,198,17,NT
132.45200603525174,1.8268054532804503,198,18,NT
630.3767659721387,4.48844109186306,199,15,T
289.64801802527563,3.592548158954891,199,16,NT
0,0,199,17,NT
38.6004081897362,2.9557462084664174,199,18,NT
926.0313985675741,2.5326080216442226,2,15,T
620.1018942210537,2.3649403148120007,2,16,NT
0,0,2,17,NT
87.97182508981842,2.2824436940335917,2,18,NT
1862.3448805913283,2.89648659863167,20,15,T
1941.60740095228,1.0035303413028143,20,16,NT
2032.2858933847733,0.7628298812652707,20,17,NT
185.88149356895008,1.46798085926756,20,18,NT
618.3547177611094,4.414486885302935,200,15,T
308.5497800205526,3.553918898271774,200,16,NT
0,0,200,17,NT
45.5631977785074,3.0481646130630002,200,18,NT
819.8134191996983,4.03499143045417,201,15,T
642.6515147718607,2.3141810324810668,201,16,NT
0,0,201,17,NT
87.97182508592118,2.282443694024185,201,18,NT
819.8134191996983,4.03499143045417,202,15,T
642.6515147718607,2.3141810324810668,202,16,NT
0,0,202,17,NT
87.97182508592118,2.282443694024185,202,18,NT
564.5100280550009,4.635693898475134,203,15,T
205.91386910362468,4.179735566771271,203,16,NT
0,0,203,17,NT
12.438586645020456,3.6295159803804204,203,18,NT
551.08201415976,4.566712004777333,204,15,T
223.20001553984963,4.110427360560857,204,16,NT
0,0,204,17,NT
23.177323406875818,3.3912784726824183,204,18,NT
218.0677484123972,4.49652603574817,205,15,T
223.2000155404425,4.1104273605607835,205,16,NT
0,0,205,17,NT
12.438586645951778,3.6295159803464276,205,18,NT
218.0677484123972,4.49652603574817,206,15,T
223.2000155404425,4.1104273605607835,206,16,NT
0,0,206,17,NT
12.438586645951778,3.729515980346425,206,18,NT
1038.7847574969874,2.4858556067518087,207,15,T
678.797260548138,2.343580115787736,207,16,NT
0,0,207,17,NT
96.0150477145724,2.294622684895427,207,18,NT
1235.4412508921605,2.3528043542692427,208,15,T
620.1018942173284,2.364940314814808,208,16,NT
0,0,208,17,NT
87.97182508981842,2.2824436940335917,208,18,NT
303.49150130851996,5.182348560273875,209,15,T
308.5497800205526,3.553918898271774,209,16,NT
0,0,209,17,NT
33.83120228235434,2.9850065504569208,209,18,NT
4141.169971610353,1.4893776963421768,21,15,T
1125.3954700951556,1.6976229375356728,21,16,NT
357.2282378186611,1.0497765235155545,21,17,NT
143.5605752644543,1.8327060927112366,21,18,NT
661.7122145392576,4.716668600609256,210,15,T
269.7499678195488,3.5676794992602976,210,16,NT
0,0,210,17,NT
38.6004081897362,2.9557462084664174,210,18,NT
