Seq	Host	Starttime	JobRuntime	Send	Receive	Exitval	Signal	Command
113	:	1776636154.407	  1844.166	0	41247	0	0	Rscript run_model.R 113 2 880
117	:	1776636180.206	  1837.737	0	41247	0	0	Rscript run_model.R 117 3 880
116	:	1776636176.733	  1887.147	0	41247	0	0	Rscript run_model.R 116 6 880
118	:	1776636234.858	  1829.898	0	46853	0	0	Rscript run_model.R 118 6 560
120	:	1776636238.278	  1835.389	0	40448	0	0	Rscript run_model.R 120 3 1040
114	:	1776636159.257	  1924.000	0	52314	0	0	Rscript run_model.R 114 2 400
115	:	1776636168.699	  1916.836	0	50381	0	0	Rscript run_model.R 115 6 400
119	:	1776636238.266	  1872.825	0	46853	0	0	Rscript run_model.R 119 3 560
121	:	1776637941.807	  1826.233	0	40448	0	0	Rscript run_model.R 121 4 1040
122	:	1776637994.933	  1825.690	0	40448	0	0	Rscript run_model.R 122 7 1040
123	:	1776637998.584	  1840.260	0	46853	0	0	Rscript run_model.R 123 7 560
126	:	1776638064.768	  1852.225	0	41247	0	0	Rscript run_model.R 126 5 880
124	:	1776638017.955	  1905.690	0	52314	0	0	Rscript run_model.R 124 2 400
125	:	1776638063.889	  1864.054	0	50383	0	0	Rscript run_model.R 125 5 400
127	:	1776638073.677	  1860.092	0	41247	0	0	Rscript run_model.R 127 5 880
130	:	1776638111.246	  1832.555	0	42351	0	0	Rscript run_model.R 130 2 1200
128	:	1776638083.265	  1861.391	0	50383	0	0	Rscript run_model.R 128 5 400
129	:	1776638085.545	  1872.215	0	52314	0	0	Rscript run_model.R 129 2 400
131	:	1776639768.285	  1402.991	0	41060	0	0	Rscript run_model.R 131 5 1200
132	:	1776639820.636	  1396.893	0	45609	0	0	Rscript run_model.R 132 5 720
