Seq	Host	Starttime	JobRuntime	Send	Receive	Exitval	Signal	Command
56	:	1781167711.758	    10.651	0	0	0	0	Rscript run_model.R 56 2 1040 0.5
59	:	1781167712.011	    10.867	0	0	0	0	Rscript run_model.R 59 3 400 2
60	:	1781167712.502	    11.727	0	0	0	0	Rscript run_model.R 60 3 400 0.5
61	:	1781167721.537	    10.588	0	0	0	0	Rscript run_model.R 61 2 1200 1.5
62	:	1781167721.657	    10.498	0	0	0	0	Rscript run_model.R 62 2 720 1.5
64	:	1781167722.001	    10.294	0	0	0	0	Rscript run_model.R 64 5 720 3
66	:	1781167722.245	    10.441	0	0	0	0	Rscript run_model.R 66 7 720 2.5
65	:	1781167722.168	    10.620	0	0	0	0	Rscript run_model.R 65 7 1200 2.5
67	:	1781167722.256	    10.641	0	0	0	0	Rscript run_model.R 67 7 720 1
63	:	1781167721.947	    11.227	0	0	0	0	Rscript run_model.R 63 5 720 1.5
68	:	1781167722.426	    11.162	0	0	0	0	Rscript run_model.R 68 4 720 1
69	:	1781167722.891	    11.312	0	0	0	0	Rscript run_model.R 69 7 720 1.5
70	:	1781167724.238	    11.972	0	0	0	0	Rscript run_model.R 70 4 720 1.5
74	:	1781167732.711	    10.404	0	0	0	0	Rscript run_model.R 74 7 1200 1
71	:	1781167732.130	    10.996	0	0	0	0	Rscript run_model.R 71 4 1200 1.5
72	:	1781167732.161	    10.974	0	0	0	0	Rscript run_model.R 72 4 1200 3
77	:	1781167733.181	    10.049	0	0	0	0	Rscript run_model.R 77 6 720 1
76	:	1781167732.902	    10.539	0	0	0	0	Rscript run_model.R 76 7 720 2.5
73	:	1781167732.300	    11.574	0	0	0	0	Rscript run_model.R 73 4 1200 1
75	:	1781167732.794	    11.718	0	0	0	0	Rscript run_model.R 75 7 720 1
78	:	1781167733.598	    11.154	0	0	0	0	Rscript run_model.R 78 3 720 1
79	:	1781167734.210	    11.583	0	0	0	0	Rscript run_model.R 79 3 1200 1
80	:	1781167736.216	    11.033	0	0	0	0	Rscript run_model.R 80 3 1200 2.5
82	:	1781167743.132	    10.513	0	0	0	0	Rscript run_model.R 82 6 560 2
83	:	1781167743.140	    10.711	0	0	0	0	Rscript run_model.R 83 6 1040 2
85	:	1781167743.459	    10.438	0	0	0	0	Rscript run_model.R 85 5 560 1
84	:	1781167743.236	    11.062	0	0	0	0	Rscript run_model.R 84 6 1040 0.5
81	:	1781167743.121	    11.411	0	0	0	0	Rscript run_model.R 81 3 560 2
86	:	1781167743.889	    10.725	0	0	0	0	Rscript run_model.R 86 5 1040 1
87	:	1781167744.519	    11.026	0	0	0	0	Rscript run_model.R 87 2 1040 1
88	:	1781167744.756	    10.806	0	0	0	0	Rscript run_model.R 88 2 1040 2.5
89	:	1781167745.799	    11.441	0	0	0	0	Rscript run_model.R 89 2 1200 1
90	:	1781167747.269	    11.151	0	0	0	0	Rscript run_model.R 90 2 1200 2.5
92	:	1781167753.858	    10.830	0	0	0	0	Rscript run_model.R 92 5 720 2.5
93	:	1781167753.904	    10.805	0	0	0	0	Rscript run_model.R 93 6 400 2
94	:	1781167754.319	    10.497	0	0	0	0	Rscript run_model.R 94 6 400 0.5
91	:	1781167753.651	    11.266	0	0	0	0	Rscript run_model.R 91 5 1200 2.5
95	:	1781167754.540	    10.653	0	0	0	0	Rscript run_model.R 95 3 400 0.5
96	:	1781167754.618	    11.017	0	0	0	0	Rscript run_model.R 96 3 880 0.5
97	:	1781167755.551	    10.992	0	0	0	0	Rscript run_model.R 97 5 1200 1.5
98	:	1781167755.569	    11.371	0	0	0	0	Rscript run_model.R 98 2 1200 1.5
99	:	1781167757.247	    10.950	0	0	0	0	Rscript run_model.R 99 2 1200 3
100	:	1781167758.427	    10.757	0	0	0	0	Rscript run_model.R 100 2 720 3
102	:	1781167764.714	    10.694	0	0	0	0	Rscript run_model.R 102 2 720 3
101	:	1781167764.695	    10.812	0	0	0	0	Rscript run_model.R 101 2 720 1.5
103	:	1781167764.823	    10.840	0	0	0	0	Rscript run_model.R 103 5 720 3
106	:	1781167765.641	    10.585	0	0	0	0	Rscript run_model.R 106 5 1040 0.5
105	:	1781167765.201	    11.058	0	0	0	0	Rscript run_model.R 105 5 1040 2
104	:	1781167764.923	    11.473	0	0	0	0	Rscript run_model.R 104 5 1200 3
107	:	1781167766.551	    11.118	0	0	0	0	Rscript run_model.R 107 5 560 0.5
108	:	1781167766.958	    11.840	0	0	0	0	Rscript run_model.R 108 2 560 0.5
109	:	1781167768.204	    11.572	0	0	0	0	Rscript run_model.R 109 4 1040 0.5
110	:	1781167769.193	    11.085	0	0	0	0	Rscript run_model.R 110 4 560 0.5
118	:	1781167778.804	     7.648	0	0	1	0	Rscript run_model.R 118 7 560 0.5
111	:	1781167775.415	    11.282	0	0	0	0	Rscript run_model.R 111 7 560 0.5
113	:	1781167775.667	    11.042	0	0	0	0	Rscript run_model.R 113 7 880 0.5
112	:	1781167775.513	    11.236	0	0	0	0	Rscript run_model.R 112 7 560 2
116	:	1781167776.404	    10.421	0	0	0	0	Rscript run_model.R 116 4 400 2
114	:	1781167776.233	    10.680	0	0	0	0	Rscript run_model.R 114 4 880 0.5
115	:	1781167776.265	    10.975	0	0	0	0	Rscript run_model.R 115 4 880 2
117	:	1781167777.676	    11.259	0	0	0	0	Rscript run_model.R 117 7 1040 0.5
119	:	1781167779.784	    10.784	0	0	0	0	Rscript run_model.R 119 7 560 2
120	:	1781167780.286	    10.392	0	0	0	0	Rscript run_model.R 120 4 560 2
121	:	1781167786.457	    10.539	0	0	0	0	Rscript run_model.R 121 5 720 2.5
123	:	1781167786.717	    10.654	0	0	0	0	Rscript run_model.R 123 2 720 1
122	:	1781167786.704	    10.759	0	0	0	0	Rscript run_model.R 122 5 720 1
126	:	1781167786.919	    10.726	0	0	0	0	Rscript run_model.R 126 7 400 0.5
124	:	1781167786.757	    10.976	0	0	0	0	Rscript run_model.R 124 2 1200 1
125	:	1781167786.831	    10.985	0	0	0	0	Rscript run_model.R 125 7 400 2
127	:	1781167787.251	    10.641	0	0	0	0	Rscript run_model.R 127 7 880 0.5
128	:	1781167788.942	    10.868	0	0	0	0	Rscript run_model.R 128 4 880 0.5
130	:	1781167790.685	    10.575	0	0	0	0	Rscript run_model.R 130 3 720 3
129	:	1781167790.576	    10.809	0	0	0	0	Rscript run_model.R 129 3 720 1.5
131	:	1781167797.003	    10.744	0	0	0	0	Rscript run_model.R 131 3 1200 3
132	:	1781167797.382	    10.842	0	0	0	0	Rscript run_model.R 132 6 1200 3
133	:	1781167797.468	    10.758	0	0	0	0	Rscript run_model.R 133 6 1040 1
134	:	1781167797.651	    10.575	0	0	0	0	Rscript run_model.R 134 3 1040 1
135	:	1781167797.748	    10.550	0	0	0	0	Rscript run_model.R 135 3 560 1
136	:	1781167797.850	    10.524	0	0	0	0	Rscript run_model.R 136 3 560 2.5
137	:	1781167797.907	    11.011	0	0	0	0	Rscript run_model.R 137 4 1040 1.5
138	:	1781167799.816	    10.610	0	0	0	0	Rscript run_model.R 138 7 1040 1.5
139	:	1781167801.267	    10.512	0	0	0	0	Rscript run_model.R 139 7 1040 3
140	:	1781167801.390	    11.067	0	0	0	0	Rscript run_model.R 140 7 560 3
142	:	1781167808.232	    10.349	0	0	0	0	Rscript run_model.R 142 4 720 3
141	:	1781167807.753	    10.831	0	0	0	0	Rscript run_model.R 141 4 720 1.5
145	:	1781167808.303	    10.360	0	0	0	0	Rscript run_model.R 145 6 1200 1
146	:	1781167808.378	    10.369	0	0	0	0	Rscript run_model.R 146 6 720 1
144	:	1781167808.298	    10.923	0	0	0	0	Rscript run_model.R 144 7 1200 3
143	:	1781167808.283	    11.063	0	0	0	0	Rscript run_model.R 143 7 720 3
147	:	1781167808.925	    10.605	0	0	0	0	Rscript run_model.R 147 6 720 2.5
148	:	1781167810.431	    10.849	0	0	0	0	Rscript run_model.R 148 3 720 2.5
149	:	1781167811.785	    10.427	0	0	0	0	Rscript run_model.R 149 6 560 2.5
150	:	1781167812.464	    11.115	0	0	0	0	Rscript run_model.R 150 6 1040 2.5
153	:	1781167818.669	    10.821	0	0	0	0	Rscript run_model.R 153 2 1040 2.5
151	:	1781167818.590	    11.044	0	0	0	0	Rscript run_model.R 151 6 1040 1
154	:	1781167818.754	    10.891	0	0	0	0	Rscript run_model.R 154 5 1040 2.5
152	:	1781167818.663	    11.111	0	0	0	0	Rscript run_model.R 152 3 1040 1
155	:	1781167819.235	    10.640	0	0	0	0	Rscript run_model.R 155 5 1040 1
157	:	1781167819.537	    10.666	0	0	0	0	Rscript run_model.R 157 2 400 1.5
156	:	1781167819.352	    10.895	0	0	0	0	Rscript run_model.R 156 5 560 1
158	:	1781167821.286	    10.529	0	0	0	0	Rscript run_model.R 158 5 400 1.5
159	:	1781167822.233	    11.299	0	0	0	0	Rscript run_model.R 159 5 400 3
160	:	1781167823.586	    11.105	0	0	0	0	Rscript run_model.R 160 5 880 3
161	:	1781167829.497	    10.801	0	0	0	0	Rscript run_model.R 161 2 560 3
163	:	1781167829.652	    10.967	0	0	0	0	Rscript run_model.R 163 5 1040 3
165	:	1781167829.884	    10.750	0	0	0	0	Rscript run_model.R 165 7 1200 1.5
164	:	1781167829.780	    10.920	0	0	0	0	Rscript run_model.R 164 5 1040 1.5
166	:	1781167830.219	    10.675	0	0	0	0	Rscript run_model.R 166 7 720 1.5
167	:	1781167830.266	    10.631	0	0	0	0	Rscript run_model.R 167 7 720 3
162	:	1781167829.641	    11.282	0	0	0	0	Rscript run_model.R 162 2 1040 3
168	:	1781167831.822	    11.397	0	0	0	0	Rscript run_model.R 168 4 720 3
169	:	1781167833.539	    11.115	0	0	0	0	Rscript run_model.R 169 6 1040 1
170	:	1781167834.696	    11.221	0	0	0	0	Rscript run_model.R 170 6 560 1
171	:	1781167840.304	    10.849	0	0	0	0	Rscript run_model.R 171 6 560 2.5
174	:	1781167840.712	    10.668	0	0	0	0	Rscript run_model.R 174 7 1200 1.5
177	:	1781167840.930	    10.450	0	0	0	0	Rscript run_model.R 177 6 560 1
173	:	1781167840.639	    10.789	0	0	0	0	Rscript run_model.R 173 4 1200 1.5
176	:	1781167840.913	    10.922	0	0	0	0	Rscript run_model.R 176 7 720 3
172	:	1781167840.625	    11.243	0	0	0	0	Rscript run_model.R 172 3 560 2.5
175	:	1781167840.904	    11.260	0	0	0	0	Rscript run_model.R 175 7 720 1.5
178	:	1781167843.225	    11.065	0	0	0	0	Rscript run_model.R 178 3 560 1
179	:	1781167844.660	    10.690	0	0	0	0	Rscript run_model.R 179 3 560 2.5
180	:	1781167845.923	    10.922	0	0	0	0	Rscript run_model.R 180 3 1040 2.5
181	:	1781167851.159	    10.585	0	0	0	0	Rscript run_model.R 181 5 1200 2
182	:	1781167851.387	    10.745	0	0	0	0	Rscript run_model.R 182 5 1200 0.5
183	:	1781167851.429	    10.882	0	0	0	0	Rscript run_model.R 183 2 1200 0.5
186	:	1781167851.918	    10.657	0	0	0	0	Rscript run_model.R 186 6 1200 2
184	:	1781167851.435	    11.151	0	0	0	0	Rscript run_model.R 184 2 720 0.5
185	:	1781167851.869	    10.742	0	0	0	0	Rscript run_model.R 185 6 720 2
187	:	1781167852.171	    11.302	0	0	0	0	Rscript run_model.R 187 3 1200 2
188	:	1781167854.296	    11.043	0	0	0	0	Rscript run_model.R 188 3 1200 0.5
189	:	1781167855.358	    11.057	0	0	0	0	Rscript run_model.R 189 2 560 1.5
190	:	1781167856.852	    11.375	0	0	0	0	Rscript run_model.R 190 2 1040 1.5
191	:	1781167861.750	    11.025	0	0	0	0	Rscript run_model.R 191 2 1040 3
192	:	1781167862.147	    10.980	0	0	0	0	Rscript run_model.R 192 5 1040 3
196	:	1781167862.615	    10.754	0	0	0	0	Rscript run_model.R 196 2 560 3
195	:	1781167862.596	    10.776	0	0	0	0	Rscript run_model.R 195 2 560 1.5
193	:	1781167862.316	    11.321	0	0	0	0	Rscript run_model.R 193 5 1040 1.5
194	:	1781167862.585	    11.701	0	0	0	0	Rscript run_model.R 194 5 560 1.5
197	:	1781167863.481	    12.266	0	0	0	0	Rscript run_model.R 197 4 720 1
198	:	1781167865.347	    11.601	0	0	0	0	Rscript run_model.R 198 7 720 1
199	:	1781167866.421	    11.499	0	0	0	0	Rscript run_model.R 199 7 720 2.5
200	:	1781167868.233	    12.003	0	0	0	0	Rscript run_model.R 200 7 1200 2.5
202	:	1781167873.132	    10.819	0	0	0	0	Rscript run_model.R 202 2 720 1.5
201	:	1781167872.780	    11.414	0	0	0	0	Rscript run_model.R 201 5 720 1.5
203	:	1781167873.377	    11.398	0	0	0	0	Rscript run_model.R 203 2 720 3
204	:	1781167873.404	    11.455	0	0	0	0	Rscript run_model.R 204 2 1200 3
205	:	1781167873.642	    11.559	0	0	0	0	Rscript run_model.R 205 2 1040 3
206	:	1781167874.295	    11.661	0	0	0	0	Rscript run_model.R 206 5 1040 3
207	:	1781167875.755	    11.907	0	0	0	0	Rscript run_model.R 207 5 1040 1.5
208	:	1781167876.956	    12.421	0	0	0	0	Rscript run_model.R 208 5 560 1.5
209	:	1781167877.926	    11.732	0	0	0	0	Rscript run_model.R 209 4 880 2.5
210	:	1781167880.242	    11.477	0	0	0	0	Rscript run_model.R 210 4 400 2.5
211	:	1781167883.957	    11.372	0	0	0	0	Rscript run_model.R 211 7 400 2.5
212	:	1781167884.199	    11.997	0	0	0	0	Rscript run_model.R 212 7 400 1
214	:	1781167884.865	    11.423	0	0	0	0	Rscript run_model.R 214 7 560 3
213	:	1781167884.781	    12.036	0	0	0	0	Rscript run_model.R 213 4 560 3
215	:	1781167885.208	    11.725	0	0	0	0	Rscript run_model.R 215 7 560 1.5
216	:	1781167885.964	    12.256	0	0	0	0	Rscript run_model.R 216 7 1040 1.5
217	:	1781167887.670	    11.761	0	0	0	0	Rscript run_model.R 217 6 1200 2.5
218	:	1781167889.384	    11.825	0	0	0	0	Rscript run_model.R 218 6 1200 1
219	:	1781167889.665	    11.773	0	0	0	0	Rscript run_model.R 219 3 1200 1
220	:	1781167891.726	    11.513	0	0	0	0	Rscript run_model.R 220 3 720 1
221	:	1781167895.335	    11.575	0	0	0	0	Rscript run_model.R 221 6 1040 0.5
222	:	1781167896.203	    11.441	0	0	0	0	Rscript run_model.R 222 6 1040 2
224	:	1781167896.824	    11.095	0	0	0	0	Rscript run_model.R 224 3 560 2
223	:	1781167896.295	    12.042	0	0	0	0	Rscript run_model.R 223 3 1040 2
225	:	1781167896.941	    11.818	0	0	0	0	Rscript run_model.R 225 7 400 2
226	:	1781167898.228	    11.585	0	0	0	0	Rscript run_model.R 226 7 400 0.5
227	:	1781167899.440	    11.921	0	0	0	0	Rscript run_model.R 227 4 400 0.5
229	:	1781167901.446	    11.480	0	0	0	0	Rscript run_model.R 229 4 880 0.5
228	:	1781167901.216	    11.952	0	0	0	0	Rscript run_model.R 228 4 880 0.5
230	:	1781167903.247	    12.131	0	0	0	0	Rscript run_model.R 230 4 400 0.5
232	:	1781167907.651	    11.253	0	0	0	0	Rscript run_model.R 232 7 400 2
231	:	1781167906.916	    12.273	0	0	0	0	Rscript run_model.R 231 4 400 2
233	:	1781167907.926	    12.580	0	0	0	0	Rscript run_model.R 233 3 720 2
234	:	1781167908.345	    12.200	0	0	0	0	Rscript run_model.R 234 6 720 2
235	:	1781167908.766	    12.078	0	0	0	0	Rscript run_model.R 235 6 720 0.5
236	:	1781167909.818	    11.468	0	0	0	0	Rscript run_model.R 236 6 1200 0.5
237	:	1781167911.378	    12.135	0	0	0	0	Rscript run_model.R 237 4 560 1
238	:	1781167912.932	    11.621	0	0	0	0	Rscript run_model.R 238 4 1040 1
239	:	1781167913.175	    11.706	0	0	0	0	Rscript run_model.R 239 4 1040 2.5
240	:	1781167915.386	    12.216	0	0	0	0	Rscript run_model.R 240 7 1040 2.5
244	:	1781167920.551	     7.823	0	0	1	0	Rscript run_model.R 244 7 880 0.5
242	:	1781167919.209	    11.986	0	0	0	0	Rscript run_model.R 242 4 880 2
241	:	1781167918.912	    12.299	0	0	0	0	Rscript run_model.R 241 4 400 2
246	:	1781167921.294	    11.335	0	0	0	0	Rscript run_model.R 246 7 1200 2
245	:	1781167920.851	    11.790	0	0	0	0	Rscript run_model.R 245 4 1200 2
243	:	1781167920.513	    12.203	0	0	0	0	Rscript run_model.R 243 7 880 2
247	:	1781167923.520	    12.071	0	0	0	0	Rscript run_model.R 247 7 1200 0.5
248	:	1781167924.558	    11.731	0	0	0	0	Rscript run_model.R 248 7 720 0.5
249	:	1781167924.886	    11.848	0	0	0	0	Rscript run_model.R 249 2 1040 1.5
250	:	1781167927.608	    12.047	0	0	0	0	Rscript run_model.R 250 2 1040 3
251	:	1781167928.382	    11.855	0	0	0	0	Rscript run_model.R 251 2 560 3
253	:	1781167931.216	    11.763	0	0	0	0	Rscript run_model.R 253 5 880 1
252	:	1781167931.203	    12.233	0	0	0	0	Rscript run_model.R 252 5 560 3
256	:	1781167932.724	    11.742	0	0	0	0	Rscript run_model.R 256 2 400 2.5
255	:	1781167932.648	    11.894	0	0	0	0	Rscript run_model.R 255 2 400 1
254	:	1781167932.636	    12.654	0	0	0	0	Rscript run_model.R 254 2 880 1
