Seq	Host	Starttime	JobRuntime	Send	Receive	Exitval	Signal	Command
77	:	1776952384.740	   284.629	0	38294	0	0	Rscript run_model.R 77 3 720
78	:	1776952387.281	   287.490	0	38293	0	0	Rscript run_model.R 78 6 720
79	:	1776952388.303	   289.061	0	38483	0	0	Rscript run_model.R 79 5 1200
80	:	1776952389.308	   288.340	0	38484	0	0	Rscript run_model.R 80 2 1200
81	:	1776952544.235	   272.187	0	38318	0	0	Rscript run_model.R 81 2 720
82	:	1776952641.681	   265.733	0	39101	0	0	Rscript run_model.R 82 3 880
83	:	1776952655.381	   279.770	0	40373	0	0	Rscript run_model.R 83 3 400
84	:	1776952655.774	   279.671	0	41649	0	0	Rscript run_model.R 84 6 400
85	:	1776952664.339	   284.341	0	38318	0	0	Rscript run_model.R 85 2 720
86	:	1776952668.770	   286.811	0	38484	0	0	Rscript run_model.R 86 2 1200
87	:	1776952669.384	   288.944	0	38496	0	0	Rscript run_model.R 87 5 1200
88	:	1776952674.785	   285.610	0	39089	0	0	Rscript run_model.R 88 2 880
89	:	1776952677.376	   283.027	0	40374	0	0	Rscript run_model.R 89 2 400
90	:	1776952677.662	   283.600	0	41649	0	0	Rscript run_model.R 90 5 400
91	:	1776952816.435	   269.338	0	41673	0	0	Rscript run_model.R 91 7 400
92	:	1776952907.428	   253.282	0	41661	0	0	Rscript run_model.R 92 4 400
93	:	1776952935.359	   278.120	0	39113	0	0	Rscript run_model.R 93 4 880
94	:	1776952935.457	   280.118	0	37517	0	0	Rscript run_model.R 94 7 1040
95	:	1776952948.693	   284.776	0	39437	0	0	Rscript run_model.R 95 4 1040
96	:	1776952955.593	   283.055	0	42204	0	0	Rscript run_model.R 96 4 560
97	:	1776952958.339	   282.510	0	38306	0	0	Rscript run_model.R 97 7 720
98	:	1776952960.413	   283.074	0	38294	0	0	Rscript run_model.R 98 4 720
100	:	1776952961.275	   283.995	0	38306	0	0	Rscript run_model.R 100 2 720
99	:	1776952960.516	   286.411	0	38484	0	0	Rscript run_model.R 99 4 1200
101	:	1776953085.787	   278.794	0	38316	0	0	Rscript run_model.R 101 5 720
102	:	1776953160.723	   263.126	0	38508	0	0	Rscript run_model.R 102 5 1200
103	:	1776953213.491	   280.123	0	40386	0	0	Rscript run_model.R 103 3 400
104	:	1776953215.588	   283.101	0	41661	0	0	Rscript run_model.R 104 6 400
105	:	1776953233.511	   287.217	0	37920	0	0	Rscript run_model.R 105 6 880
106	:	1776953238.682	   290.295	0	39101	0	0	Rscript run_model.R 106 3 880
108	:	1776953243.502	   288.027	0	41648	0	0	Rscript run_model.R 108 6 400
107	:	1776953240.862	   291.427	0	37943	0	0	Rscript run_model.R 107 6 880
109	:	1776953245.283	   289.503	0	41649	0	0	Rscript run_model.R 109 6 400
110	:	1776953246.939	   287.857	0	40385	0	0	Rscript run_model.R 110 3 400
111	:	1776953364.594	   285.303	0	39113	0	0	Rscript run_model.R 111 3 880
112	:	1776953423.863	   275.811	0	39114	0	0	Rscript run_model.R 112 5 880
113	:	1776953493.627	   280.317	0	39113	0	0	Rscript run_model.R 113 2 880
114	:	1776953498.704	   282.086	0	40397	0	0	Rscript run_model.R 114 2 400
115	:	1776953520.741	   283.648	0	41649	0	0	Rscript run_model.R 115 6 400
116	:	1776953528.988	   288.689	0	37918	0	0	Rscript run_model.R 116 6 880
117	:	1776953531.543	   288.204	0	39101	0	0	Rscript run_model.R 117 3 880
118	:	1776953532.312	   288.009	0	42205	0	0	Rscript run_model.R 118 6 560
119	:	1776953534.807	   288.898	0	42205	0	0	Rscript run_model.R 119 3 560
120	:	1776953534.891	   291.444	0	39449	0	0	Rscript run_model.R 120 3 1040
121	:	1776953649.911	   290.782	0	39462	0	0	Rscript run_model.R 121 4 1040
122	:	1776953699.687	   282.328	0	37529	0	0	Rscript run_model.R 122 7 1040
123	:	1776953773.957	   276.697	0	42205	0	0	Rscript run_model.R 123 7 560
124	:	1776953780.803	   285.762	0	40398	0	0	Rscript run_model.R 124 2 400
125	:	1776953804.403	   285.307	0	41649	0	0	Rscript run_model.R 125 5 400
126	:	1776953817.704	   287.229	0	39089	0	0	Rscript run_model.R 126 5 880
127	:	1776953819.760	   287.757	0	39101	0	0	Rscript run_model.R 127 5 880
128	:	1776953820.334	   287.192	0	41673	0	0	Rscript run_model.R 128 5 400
129	:	1776953823.719	   285.171	0	40385	0	0	Rscript run_model.R 129 2 400
130	:	1776953826.348	   291.957	0	38507	0	0	Rscript run_model.R 130 2 1200
131	:	1776953940.706	   271.163	0	38507	0	0	Rscript run_model.R 131 5 1200
132	:	1776953982.278	   259.225	0	38318	0	0	Rscript run_model.R 132 5 720
