Seq	Host	Starttime	JobRuntime	Send	Receive	Exitval	Signal	Command
71	:	1778353092.971	    12.207	0	0	0	0	Rscript run_model.R 71 4 1200 1.5
66	:	1778353092.902	    12.291	0	0	0	0	Rscript run_model.R 66 7 720 2.5
69	:	1778353092.945	    12.251	0	0	0	0	Rscript run_model.R 69 7 720 1.5
70	:	1778353092.960	    12.238	0	0	0	0	Rscript run_model.R 70 4 720 1.5
74	:	1778353105.185	    12.593	0	0	0	0	Rscript run_model.R 74 7 1200 1
75	:	1778353105.192	    12.590	0	0	0	0	Rscript run_model.R 75 7 720 1
76	:	1778353105.205	    12.581	0	0	0	0	Rscript run_model.R 76 7 720 2.5
77	:	1778353105.246	    12.542	0	0	0	0	Rscript run_model.R 77 6 720 1
78	:	1778353105.270	    12.522	0	0	0	0	Rscript run_model.R 78 3 720 1
79	:	1778353105.285	    12.509	0	0	0	0	Rscript run_model.R 79 3 1200 1
80	:	1778353105.296	    12.500	0	0	0	0	Rscript run_model.R 80 3 1200 2.5
81	:	1778353105.303	    12.496	0	0	0	0	Rscript run_model.R 81 3 560 2
82	:	1778353105.309	    12.493	0	0	0	0	Rscript run_model.R 82 6 560 2
83	:	1778353117.809	    12.753	0	0	0	0	Rscript run_model.R 83 6 1040 2
84	:	1778353118.327	    12.351	0	0	0	0	Rscript run_model.R 84 6 1040 0.5
86	:	1778353118.570	    12.394	0	0	0	0	Rscript run_model.R 86 5 1040 1
85	:	1778353118.488	    12.709	0	0	0	0	Rscript run_model.R 85 5 560 1
87	:	1778353118.574	    12.627	0	0	0	0	Rscript run_model.R 87 2 1040 1
88	:	1778353118.622	    12.581	0	0	0	0	Rscript run_model.R 88 2 1040 2.5
89	:	1778353118.650	    12.555	0	0	0	0	Rscript run_model.R 89 2 1200 1
90	:	1778353118.668	    12.541	0	0	0	0	Rscript run_model.R 90 2 1200 2.5
91	:	1778353118.679	    12.532	0	0	0	0	Rscript run_model.R 91 5 1200 2.5
92	:	1778353130.570	    12.686	0	0	0	0	Rscript run_model.R 92 5 720 2.5
93	:	1778353130.685	    12.575	0	0	0	0	Rscript run_model.R 93 6 400 2
94	:	1778353130.970	    12.293	0	0	0	0	Rscript run_model.R 94 6 400 0.5
97	:	1778353131.261	    12.463	0	0	0	0	Rscript run_model.R 97 5 1200 1.5
95	:	1778353131.231	    12.605	0	0	0	0	Rscript run_model.R 95 3 400 0.5
98	:	1778353131.268	    12.616	0	0	0	0	Rscript run_model.R 98 2 1200 1.5
96	:	1778353131.252	    12.674	0	0	0	0	Rscript run_model.R 96 3 880 0.5
99	:	1778353131.274	    12.889	0	0	0	0	Rscript run_model.R 99 2 1200 3
100	:	1778353131.278	    12.887	0	0	0	0	Rscript run_model.R 100 2 720 3
102	:	1778353143.273	    12.232	0	0	0	0	Rscript run_model.R 102 2 720 3
101	:	1778353143.269	    12.253	0	0	0	0	Rscript run_model.R 101 2 720 1.5
103	:	1778353143.516	    12.046	0	0	0	0	Rscript run_model.R 103 5 720 3
107	:	1778353143.944	    11.621	0	0	0	0	Rscript run_model.R 107 5 560 0.5
104	:	1778353143.730	    11.990	0	0	0	0	Rscript run_model.R 104 5 1200 3
105	:	1778353143.857	    11.865	0	0	0	0	Rscript run_model.R 105 5 1040 2
106	:	1778353143.890	    11.883	0	0	0	0	Rscript run_model.R 106 5 1040 0.5
108	:	1778353144.171	    12.082	0	0	0	0	Rscript run_model.R 108 2 560 0.5
109	:	1778353144.177	    12.108	0	0	0	0	Rscript run_model.R 109 4 1040 0.5
113	:	1778353155.575	    12.366	0	0	0	0	Rscript run_model.R 113 7 880 0.5
110	:	1778353155.510	    12.446	0	0	0	0	Rscript run_model.R 110 4 560 0.5
116	:	1778353155.780	    12.194	0	0	0	0	Rscript run_model.R 116 4 400 2
115	:	1778353155.741	    12.236	0	0	0	0	Rscript run_model.R 115 4 880 2
114	:	1778353155.728	    12.261	0	0	0	0	Rscript run_model.R 114 4 880 0.5
111	:	1778353155.528	    12.631	0	0	0	0	Rscript run_model.R 111 7 560 0.5
112	:	1778353155.571	    12.592	0	0	0	0	Rscript run_model.R 112 7 560 2
118	:	1778353156.292	    11.884	0	0	0	0	Rscript run_model.R 118 7 560 0.5
117	:	1778353156.269	    11.924	0	0	0	0	Rscript run_model.R 117 7 1040 0.5
119	:	1778353167.948	    12.490	0	0	0	0	Rscript run_model.R 119 7 560 2
120	:	1778353167.961	    12.480	0	0	0	0	Rscript run_model.R 120 4 560 2
121	:	1778353167.983	    12.461	0	0	0	0	Rscript run_model.R 121 5 720 2.5
122	:	1778353167.987	    12.460	0	0	0	0	Rscript run_model.R 122 5 720 1
123	:	1778353167.995	    12.455	0	0	0	0	Rscript run_model.R 123 2 720 1
124	:	1778353168.168	    12.285	0	0	0	0	Rscript run_model.R 124 2 1200 1
125	:	1778353168.176	    12.280	0	0	0	0	Rscript run_model.R 125 7 400 2
126	:	1778353168.183	    12.276	0	0	0	0	Rscript run_model.R 126 7 400 0.5
127	:	1778353168.199	    12.263	0	0	0	0	Rscript run_model.R 127 7 880 0.5
128	:	1778353180.469	    12.135	0	0	0	0	Rscript run_model.R 128 4 880 0.5
129	:	1778353180.724	    11.884	0	0	0	0	Rscript run_model.R 129 3 720 1.5
134	:	1778353181.201	    11.519	0	0	0	0	Rscript run_model.R 134 3 1040 1
133	:	1778353180.995	    11.728	0	0	0	0	Rscript run_model.R 133 6 1040 1
132	:	1778353180.949	    11.816	0	0	0	0	Rscript run_model.R 132 6 1200 3
131	:	1778353180.946	    11.821	0	0	0	0	Rscript run_model.R 131 3 1200 3
136	:	1778353181.231	    11.542	0	0	0	0	Rscript run_model.R 136 3 560 2.5
135	:	1778353181.219	    11.571	0	0	0	0	Rscript run_model.R 135 3 560 1
130	:	1778353180.867	    11.929	0	0	0	0	Rscript run_model.R 130 3 720 3
137	:	1778353192.614	    12.199	0	0	0	0	Rscript run_model.R 137 4 1040 1.5
138	:	1778353192.720	    12.098	0	0	0	0	Rscript run_model.R 138 7 1040 1.5
139	:	1778353192.729	    12.092	0	0	0	0	Rscript run_model.R 139 7 1040 3
140	:	1778353192.764	    12.059	0	0	0	0	Rscript run_model.R 140 7 560 3
141	:	1778353192.774	    12.052	0	0	0	0	Rscript run_model.R 141 4 720 1.5
142	:	1778353192.779	    12.049	0	0	0	0	Rscript run_model.R 142 4 720 3
143	:	1778353192.785	    12.046	0	0	0	0	Rscript run_model.R 143 7 720 3
144	:	1778353192.796	    12.036	0	0	0	0	Rscript run_model.R 144 7 1200 3
145	:	1778353192.804	    12.032	0	0	0	0	Rscript run_model.R 145 6 1200 1
146	:	1778353204.843	    11.999	0	0	0	0	Rscript run_model.R 146 6 720 1
148	:	1778353205.488	    11.730	0	0	0	0	Rscript run_model.R 148 3 720 2.5
147	:	1778353205.339	    11.898	0	0	0	0	Rscript run_model.R 147 6 720 2.5
149	:	1778353205.568	    11.819	0	0	0	0	Rscript run_model.R 149 6 560 2.5
152	:	1778353205.643	    11.790	0	0	0	0	Rscript run_model.R 152 3 1040 1
154	:	1778353205.671	    11.933	0	0	0	0	Rscript run_model.R 154 5 1040 2.5
151	:	1778353205.616	    12.036	0	0	0	0	Rscript run_model.R 151 6 1040 1
153	:	1778353205.660	    11.993	0	0	0	0	Rscript run_model.R 153 2 1040 2.5
150	:	1778353205.613	    12.061	0	0	0	0	Rscript run_model.R 150 6 1040 2.5
155	:	1778353216.848	    11.855	0	0	0	0	Rscript run_model.R 155 5 1040 1
157	:	1778353217.244	    11.710	0	0	0	0	Rscript run_model.R 157 2 400 1.5
156	:	1778353217.224	    11.733	0	0	0	0	Rscript run_model.R 156 5 560 1
158	:	1778353217.394	    11.588	0	0	0	0	Rscript run_model.R 158 5 400 1.5
159	:	1778353217.439	    11.548	0	0	0	0	Rscript run_model.R 159 5 400 3
160	:	1778353217.610	    11.609	0	0	0	0	Rscript run_model.R 160 5 880 3
162	:	1778353217.666	    11.587	0	0	0	0	Rscript run_model.R 162 2 1040 3
163	:	1778353217.696	    11.627	0	0	0	0	Rscript run_model.R 163 5 1040 3
161	:	1778353217.660	    11.666	0	0	0	0	Rscript run_model.R 161 2 560 3
164	:	1778353228.709	    11.759	0	0	0	0	Rscript run_model.R 164 5 1040 1.5
167	:	1778353228.992	    11.707	0	0	0	0	Rscript run_model.R 167 7 720 3
165	:	1778353228.966	    11.774	0	0	0	0	Rscript run_model.R 165 7 1200 1.5
166	:	1778353228.983	    11.772	0	0	0	0	Rscript run_model.R 166 7 720 1.5
170	:	1778353229.258	    11.634	0	0	0	0	Rscript run_model.R 170 6 560 1
169	:	1778353229.225	    11.670	0	0	0	0	Rscript run_model.R 169 6 1040 1
168	:	1778353229.192	    11.755	0	0	0	0	Rscript run_model.R 168 4 720 3
171	:	1778353229.332	    11.792	0	0	0	0	Rscript run_model.R 171 6 560 2.5
172	:	1778353229.337	    11.813	0	0	0	0	Rscript run_model.R 172 3 560 2.5
173	:	1778353240.475	    12.137	0	0	0	0	Rscript run_model.R 173 4 1200 1.5
176	:	1778353240.761	    11.894	0	0	0	0	Rscript run_model.R 176 7 720 3
174	:	1778353240.707	    11.980	0	0	0	0	Rscript run_model.R 174 7 1200 1.5
177	:	1778353240.901	    11.843	0	0	0	0	Rscript run_model.R 177 6 560 1
175	:	1778353240.748	    12.125	0	0	0	0	Rscript run_model.R 175 7 720 1.5
179	:	1778353240.960	    11.915	0	0	0	0	Rscript run_model.R 179 3 560 2.5
181	:	1778353241.155	    11.726	0	0	0	0	Rscript run_model.R 181 5 1200 2
178	:	1778353240.925	    11.963	0	0	0	0	Rscript run_model.R 178 3 560 1
180	:	1778353241.130	    11.771	0	0	0	0	Rscript run_model.R 180 3 1040 2.5
182	:	1778353252.617	    13.203	0	0	0	0	Rscript run_model.R 182 5 1200 0.5
183	:	1778353252.661	    13.164	0	0	0	0	Rscript run_model.R 183 2 1200 0.5
184	:	1778353252.692	    13.138	0	0	0	0	Rscript run_model.R 184 2 720 0.5
188	:	1778353252.895	    12.937	0	0	0	0	Rscript run_model.R 188 3 1200 0.5
190	:	1778353252.908	    12.927	0	0	0	0	Rscript run_model.R 190 2 1040 1.5
185	:	1778353252.751	    13.085	0	0	0	0	Rscript run_model.R 185 6 720 2
187	:	1778353252.888	    12.950	0	0	0	0	Rscript run_model.R 187 3 1200 2
186	:	1778353252.881	    12.973	0	0	0	0	Rscript run_model.R 186 6 1200 2
189	:	1778353252.900	    12.957	0	0	0	0	Rscript run_model.R 189 2 560 1.5
191	:	1778353265.845	    12.371	0	0	0	0	Rscript run_model.R 191 2 1040 3
193	:	1778353265.864	    12.355	0	0	0	0	Rscript run_model.R 193 5 1040 1.5
198	:	1778353265.964	    12.259	0	0	0	0	Rscript run_model.R 198 7 720 1
195	:	1778353265.930	    12.314	0	0	0	0	Rscript run_model.R 195 2 560 1.5
197	:	1778353265.956	    12.292	0	0	0	0	Rscript run_model.R 197 4 720 1
199	:	1778353265.970	    12.280	0	0	0	0	Rscript run_model.R 199 7 720 2.5
192	:	1778353265.853	    12.419	0	0	0	0	Rscript run_model.R 192 5 1040 3
194	:	1778353265.906	    12.370	0	0	0	0	Rscript run_model.R 194 5 560 1.5
196	:	1778353265.946	    12.332	0	0	0	0	Rscript run_model.R 196 2 560 3
202	:	1778353278.257	    12.953	0	0	0	0	Rscript run_model.R 202 2 720 1.5
204	:	1778353278.284	    13.282	0	0	0	0	Rscript run_model.R 204 2 1200 3
200	:	1778353278.228	    16.967	0	0	0	0	Rscript run_model.R 200 7 1200 2.5
206	:	1778353278.298	    16.921	0	0	0	0	Rscript run_model.R 206 5 1040 3
201	:	1778353278.245	    17.109	0	0	0	0	Rscript run_model.R 201 5 720 1.5
205	:	1778353278.292	    17.090	0	0	0	0	Rscript run_model.R 205 2 1040 3
207	:	1778353278.304	    17.086	0	0	0	0	Rscript run_model.R 207 5 1040 1.5
203	:	1778353278.272	    17.184	0	0	0	0	Rscript run_model.R 203 2 720 3
208	:	1778353278.308	    17.151	0	0	0	0	Rscript run_model.R 208 5 560 1.5
209	:	1778353291.218	    12.304	0	0	0	0	Rscript run_model.R 209 4 880 2.5
210	:	1778353291.572	    11.953	0	0	0	0	Rscript run_model.R 210 4 400 2.5
212	:	1778353295.227	    12.226	0	0	0	0	Rscript run_model.R 212 7 400 1
217	:	1778353295.472	    11.993	0	0	0	0	Rscript run_model.R 217 6 1200 2.5
215	:	1778353295.395	    12.082	0	0	0	0	Rscript run_model.R 215 7 560 1.5
211	:	1778353295.202	    12.295	0	0	0	0	Rscript run_model.R 211 7 400 2.5
214	:	1778353295.389	    12.111	0	0	0	0	Rscript run_model.R 214 7 560 3
213	:	1778353295.361	    12.141	0	0	0	0	Rscript run_model.R 213 4 560 3
216	:	1778353295.465	    12.041	0	0	0	0	Rscript run_model.R 216 7 1040 1.5
218	:	1778353303.529	    12.942	0	0	0	0	Rscript run_model.R 218 6 1200 1
219	:	1778353303.532	    12.944	0	0	0	0	Rscript run_model.R 219 3 1200 1
220	:	1778353307.460	    12.282	0	0	0	0	Rscript run_model.R 220 3 720 1
225	:	1778353307.528	    12.297	0	0	0	0	Rscript run_model.R 225 7 400 2
222	:	1778353307.484	    12.449	0	0	0	0	Rscript run_model.R 222 6 1040 2
221	:	1778353307.471	    12.466	0	0	0	0	Rscript run_model.R 221 6 1040 0.5
223	:	1778353307.512	    12.427	0	0	0	0	Rscript run_model.R 223 3 1040 2
224	:	1778353307.521	    12.421	0	0	0	0	Rscript run_model.R 224 3 560 2
226	:	1778353307.533	    12.411	0	0	0	0	Rscript run_model.R 226 7 400 0.5
227	:	1778353316.483	    13.046	0	0	0	0	Rscript run_model.R 227 4 400 0.5
228	:	1778353316.671	    12.862	0	0	0	0	Rscript run_model.R 228 4 880 0.5
229	:	1778353319.749	    12.628	0	0	0	0	Rscript run_model.R 229 4 880 0.5
230	:	1778353319.833	    12.549	0	0	0	0	Rscript run_model.R 230 4 400 0.5
231	:	1778353319.951	    12.434	0	0	0	0	Rscript run_model.R 231 4 400 2
235	:	1778353319.988	    12.399	0	0	0	0	Rscript run_model.R 235 6 720 0.5
234	:	1778353319.981	    12.417	0	0	0	0	Rscript run_model.R 234 6 720 2
232	:	1778353319.965	    12.469	0	0	0	0	Rscript run_model.R 232 7 400 2
233	:	1778353319.974	    12.463	0	0	0	0	Rscript run_model.R 233 3 720 2
236	:	1778353329.539	    13.690	0	0	0	0	Rscript run_model.R 236 6 1200 0.5
237	:	1778353329.543	    13.690	0	0	0	0	Rscript run_model.R 237 4 560 1
242	:	1778353332.434	    12.517	0	0	0	0	Rscript run_model.R 242 4 880 2
244	:	1778353332.447	    12.509	0	0	0	0	Rscript run_model.R 244 7 880 0.5
238	:	1778353332.393	    12.805	0	0	0	0	Rscript run_model.R 238 4 1040 1
239	:	1778353332.398	    12.802	0	0	0	0	Rscript run_model.R 239 4 1040 2.5
240	:	1778353332.405	    12.798	0	0	0	0	Rscript run_model.R 240 7 1040 2.5
241	:	1778353332.425	    12.781	0	0	0	0	Rscript run_model.R 241 4 400 2
243	:	1778353332.441	    12.769	0	0	0	0	Rscript run_model.R 243 7 880 2
245	:	1778353343.238	    13.278	0	0	0	0	Rscript run_model.R 245 4 1200 2
246	:	1778353343.242	    13.276	0	0	0	0	Rscript run_model.R 246 7 1200 2
247	:	1778353344.962	    13.406	0	0	0	0	Rscript run_model.R 247 7 1200 0.5
248	:	1778353345.012	    13.358	0	0	0	0	Rscript run_model.R 248 7 720 0.5
250	:	1778353345.248	    13.262	0	0	0	0	Rscript run_model.R 250 2 1040 3
252	:	1778353345.281	    13.232	0	0	0	0	Rscript run_model.R 252 5 560 3
251	:	1778353345.268	    13.260	0	0	0	0	Rscript run_model.R 251 2 560 3
249	:	1778353345.216	    13.338	0	0	0	0	Rscript run_model.R 249 2 1040 1.5
253	:	1778353345.289	    13.287	0	0	0	0	Rscript run_model.R 253 5 880 1
254	:	1778353356.525	    12.921	0	0	0	0	Rscript run_model.R 254 2 880 1
255	:	1778353356.764	    12.686	0	0	0	0	Rscript run_model.R 255 2 400 1
256	:	1778353358.377	    12.998	0	0	0	0	Rscript run_model.R 256 2 400 2.5
4	:	1778352999.113	  1388.434	0	27956	0	0	Rscript run_model.R 4 4 560 3
